service_id,date,exception_type
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241007,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241008,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241009,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241010,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241011,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241014,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241015,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241016,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241017,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241018,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241021,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241022,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241023,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241024,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241025,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241028,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241029,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241030,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241031,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241104,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241105,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241106,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241107,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241108,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241112,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241113,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241114,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241115,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241118,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241119,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241120,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241121,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241122,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241125,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241126,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241127,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241128,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241129,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241202,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241203,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241204,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241205,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241206,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241209,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241210,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241211,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241212,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241213,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241216,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241217,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241218,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241219,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241220,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241223,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241224,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241226,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241227,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241230,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20241231,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250102,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250103,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250106,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250107,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250108,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250109,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250110,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250113,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250114,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250115,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250116,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250117,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250120,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250121,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250122,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250123,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250124,1
"PYRENEES_ATLANTIQUES:Timetable:4376-4956",20250127,1
